Parameter,Factor
33.1343225196194,ZEROAC
1.13081746627253,ZERORI
33.3655690308873,SSRI
7.30895516396924,ZEROFP*SSRI
-4.00665042762602,ZEROAC*ZERORI
-746.20561209375,ZEROAC*SSRI
0.731986212688469,ZEROAC*ZEROCG
4.05659824138417,ZEROAC*ZEROBA
0.205683285905881,SSAC*ZEROCG
0.191859572462559,SSAC*SSBO
1.23128565699524,SSRI*SSDP
-1.30325502785428,SSRI*SSPC
6.14251800422958,SSRI*ZERODF
