Parameter,Factor
30.2885418720861,ZEROAC
3.37018710349635,ZEROCC
3.90857645975394,SSCC
1.60308266015374,ZEROAC*SSCG
-5.23947334835193,SSAC*ZERODP
-0.893416377822391,SSBF*ZEROBL
