,PC,PJ,BV,BF,BO,BT,BC,BY,BU,DP,BL,BA,BP,CA,EL,FP,CH,AC,BH,CG,ER,RI,CC,DL,DF,Butyrate,PC_Median,PJ_Median,BV_Median,BF_Median,BO_Median,BT_Median,BC_Median,BY_Median,BU_Median,DP_Median,BL_Median,BA_Median,BP_Median,CA_Median,EL_Median,FP_Median,CH_Median,AC_Median,BH_Median,CG_Median,ER_Median,RI_Median,CC_Median,DL_Median,DF_Median,Butyrate_Median,PC_STD,PJ_STD,BV_STD,BF_STD,BO_STD,BT_STD,BC_STD,BY_STD,BU_STD,DP_STD,BL_STD,BA_STD,BP_STD,CA_STD,EL_STD,FP_STD,CH_STD,AC_STD,BH_STD,CG_STD,ER_STD,RI_STD,CC_STD,DL_STD,DF_STD,Butyrate_STD,PC_5Pct,PJ_5Pct,BV_5Pct,BF_5Pct,BO_5Pct,BT_5Pct,BC_5Pct,BY_5Pct,BU_5Pct,DP_5Pct,BL_5Pct,BA_5Pct,BP_5Pct,CA_5Pct,EL_5Pct,FP_5Pct,CH_5Pct,AC_5Pct,BH_5Pct,CG_5Pct,ER_5Pct,RI_5Pct,CC_5Pct,DL_5Pct,DF_5Pct,Butyrate_5Pct,PC_20Pct,PJ_20Pct,BV_20Pct,BF_20Pct,BO_20Pct,BT_20Pct,BC_20Pct,BY_20Pct,BU_20Pct,DP_20Pct,BL_20Pct,BA_20Pct,BP_20Pct,CA_20Pct,EL_20Pct,FP_20Pct,CH_20Pct,AC_20Pct,BH_20Pct,CG_20Pct,ER_20Pct,RI_20Pct,CC_20Pct,DL_20Pct,DF_20Pct,Butyrate_20Pct,PC_80Pct,PJ_80Pct,BV_80Pct,BF_80Pct,BO_80Pct,BT_80Pct,BC_80Pct,BY_80Pct,BU_80Pct,DP_80Pct,BL_80Pct,BA_80Pct,BP_80Pct,CA_80Pct,EL_80Pct,FP_80Pct,CH_80Pct,AC_80Pct,BH_80Pct,CG_80Pct,ER_80Pct,RI_80Pct,CC_80Pct,DL_80Pct,DF_80Pct,Butyrate_80Pct,PC_95Pct,PJ_95Pct,BV_95Pct,BF_95Pct,BO_95Pct,BT_95Pct,BC_95Pct,BY_95Pct,BU_95Pct,DP_95Pct,BL_95Pct,BA_95Pct,BP_95Pct,CA_95Pct,EL_95Pct,FP_95Pct,CH_95Pct,AC_95Pct,BH_95Pct,CG_95Pct,ER_95Pct,RI_95Pct,CC_95Pct,DL_95Pct,DF_95Pct,Butyrate_95Pct,NumSims,Community,NumSpecies
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18378,0.91076,0.0,0.0,0.0,0.0,0.14784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020489,1.0658,0.0,0.0,0.0,0.0,1.9872e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35569,0.5715399999999999,0.0,0.0,0.0,0.0,0.47183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7511999999999998e-09,0.078671,0.0,0.0,0.0,0.0,4.0039e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5844e-07,0.43063999999999997,0.0,0.0,0.0,0.0,4.2514e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33326999999999996,1.0806,0.0,0.0,0.0,0.0,0.058828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71872,1.4929,0.0,0.0,0.0,0.0,0.81752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.014000000000001,382,DP-BL-FP,3.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26200999999999997,0.65617,0.0,0.0,0.0,0.0,0.0,0.0,0.87676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.179000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16309,0.45983999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32135,0.67478,0.0,0.0,0.0,0.0,0.0,0.0,0.8105899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7308e-10,6.614e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.3557e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.785999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3325e-07,5.22e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.012724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49832,1.1493,0.0,0.0,0.0,0.0,0.0,0.0,1.7174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655,1.8345,0.0,0.0,0.0,0.0,0.0,0.0,2.3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.291,381,DP-BL-AC,3.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16121,0.68588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945199999999999,0.0,0.0,0.0,0.0,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02255,0.5937899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44736000000000004,0.0,0.0,0.0,0.0,12.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27213000000000004,0.66146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62278,0.0,0.0,0.0,0.0,5.7329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7069000000000002e-09,2.6307000000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9383e-08,0.0,0.0,0.0,0.0,7.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1874e-08,0.00010878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6481e-07,0.0,0.0,0.0,0.0,7.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29575,1.0819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0382,0.0,0.0,0.0,0.0,17.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66513,1.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8213,0.0,0.0,0.0,0.0,24.712,392,DP-BL-ER,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24616999999999997,0.81514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61815,0.0,0.0,0.0,20.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23446,0.8915799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40215,0.0,0.0,0.0,14.235999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30716,0.7933100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67688,0.0,0.0,0.0,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.746600000000001e-09,1.9845999999999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5302999999999998e-08,0.0,0.0,0.0,2.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.964e-07,2.7978000000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2325e-07,0.0,0.0,0.0,2.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41286999999999996,1.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1785,0.0,0.0,0.0,37.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217899999999999,2.3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9495,0.0,0.0,0.0,59.912,378,DP-BL-RI,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15228,0.57789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1265,0.0,0.0,12.425999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007496899999999999,0.38009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4251,0.0,0.0,12.677999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25818,0.61207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94363,0.0,0.0,2.2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7346e-11,1.1253e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7812999999999996e-08,0.0,0.0,9.2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5455999999999997e-08,5.8527e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052536,0.0,0.0,9.9092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003,1.0794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0298,0.0,0.0,14.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036699999999999,1.5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4577,0.0,0.0,15.084000000000001,388,DP-BL-CC,3.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754,0.0,0.0,0.0,0.0,0.0,0.084227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77303,0.0,1.6079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025627,0.0,0.0,0.0,0.0,0.0,2.3584e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604299999999999,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32061,0.0,0.0,0.0,0.0,0.0,0.25654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23721,0.0,3.2908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.856699999999999e-10,0.0,0.0,0.0,0.0,0.0,1.0978e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21256999999999998,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7439e-08,0.0,0.0,0.0,0.0,0.0,2.5308e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66735,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28256,0.0,0.0,0.0,0.0,0.0,0.038682999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680200000000001,0.0,1.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412899999999999,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98116,0.0,8.6089,380,DP-FP-DL,3.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15559,0.0,0.63743,0.0,0.0,0.0,0.051605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01877,0.0,0.6785,0.0,0.0,0.0,2.3006e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543,0.0,0.29229,0.0,0.0,0.0,0.25769000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1945e-09,0.0,0.18777,0.0,0.0,0.0,3.483e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9075e-06,0.0,0.51927,0.0,0.0,0.0,1.2145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29078000000000004,0.0,0.69738,0.0,0.0,0.0,0.0035595999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51361,0.0,0.93773,0.0,0.0,0.0,0.28512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1849,389,DP-BA-FP,3.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.10943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361,2.4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06397699999999999,0.0,0.0,0.0,0.0,0.0,1.4664999999999998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73759,1.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31311,0.0,0.0,0.0,0.0,0.0,0.38137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44154,4.8977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86e-08,0.0,0.0,0.0,0.0,0.0,1.2291e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018092,1.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028461,0.0,0.0,0.0,0.0,0.0,1.6044e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29721,1.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27408000000000005,0.0,0.0,0.0,0.0,0.0,0.006028100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78857,1.1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56228,0.0,0.0,0.0,0.0,0.0,0.7466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96424,10.62,387,DP-FP-DF,3.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23246,0.0,0.5758,0.0,0.0,0.0,0.0,0.0,0.9763200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044616,0.0,0.63534,0.0,0.0,0.0,0.0,0.0,0.68399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30908,0.0,0.41391999999999995,0.0,0.0,0.0,0.0,0.0,0.94642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3012000000000002e-09,0.0,3.6232e-08,0.0,0.0,0.0,0.0,0.0,1.1171e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.388000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0267000000000002e-07,0.0,0.061874,0.0,0.0,0.0,0.0,0.0,0.14735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48234,0.0,0.9318,0.0,0.0,0.0,0.0,0.0,1.7237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84962,0.0,1.2588,0.0,0.0,0.0,0.0,0.0,3.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36600000000001,393,DP-BA-AC,3.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24323000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.65769,0.75374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.053999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07437300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.67969,0.60609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.196000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32725,0.0,0.0,0.0,0.0,0.0,0.0,0.56263,0.73634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9346e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.1536e-08,2.1068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0226999999999997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0021347,0.15378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148,0.0,0.0,0.0,0.0,0.0,0.0,1.1414,1.1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86624,0.0,0.0,0.0,0.0,0.0,0.0,1.6391,1.7539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75,393,DP-CH-AC,3.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17405,0.0,0.61427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57316,0.0,0.0,0.0,0.0,13.222999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058335,0.0,0.6621199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42546999999999996,0.0,0.0,0.0,0.0,11.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40664,0.0,0.48772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667300000000001,0.0,0.0,0.0,0.0,5.2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214800000000001e-10,0.0,1.0276e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6698e-09,0.0,0.0,0.0,0.0,7.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7468e-08,0.0,0.12249000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0763e-05,0.0,0.0,0.0,0.0,7.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30382,0.0,0.91035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0274,0.0,0.0,0.0,0.0,17.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57844,0.0,1.5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6124,0.0,0.0,0.0,0.0,22.789,398,DP-BA-ER,3.0
11,0.086328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6361,0.0,0.0,14.312000000000001,0.00089391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7481,0.0,0.0,14.456,0.20664000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72564,0.0,0.0,0.9379,5.4674e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225399999999999e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11165,0.0,0.0,12.341,9.390499999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3658e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3177,0.0,0.0,13.9,0.14658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0968,0.0,0.0,14.907,0.27923000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6096,0.0,0.0,15.57,391,PC-DP-CC,3.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16677,0.0,0.0,0.0,0.0,0.0,0.0,0.57626,0.0,0.0,0.0,0.6399699999999999,0.0,0.0,0.0,0.0,13.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012431999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.52153,0.0,0.0,0.0,0.53698,0.0,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29574,0.0,0.0,0.0,0.0,0.0,0.0,0.55662,0.0,0.0,0.0,0.60102,0.0,0.0,0.0,0.0,5.5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2201999999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.721e-08,0.0,0.0,0.0,5.1807999999999996e-08,0.0,0.0,0.0,0.0,7.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3144e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0058926000000000004,0.0,0.0,0.0,0.0017547,0.0,0.0,0.0,0.0,7.962999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32588,0.0,0.0,0.0,0.0,0.0,0.0,0.90661,0.0,0.0,0.0,1.1258,0.0,0.0,0.0,0.0,18.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59341,0.0,0.0,0.0,0.0,0.0,0.0,1.7493,0.0,0.0,0.0,1.7121,0.0,0.0,0.0,0.0,23.706999999999997,391,DP-CH-ER,3.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17532999999999999,0.0,0.59039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37696999999999997,0.0,0.0,0.0,13.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10962000000000001,0.0,0.67002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14368,0.0,0.0,0.0,6.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20113,0.0,0.38563000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60737,0.0,0.0,0.0,17.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.448899999999999e-09,0.0,8.9045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3224e-09,0.0,0.0,0.0,2.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5782e-05,0.0,0.21452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0549e-05,0.0,0.0,0.0,2.3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35424,0.0,0.84283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5725600000000001,0.0,0.0,0.0,19.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52458,0.0,1.0996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9022,0.0,0.0,0.0,58.515,396,DP-BA-RI,3.0
14,0.54372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83162,0.0,0.0,0.0,0.0,0.10446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3261,0.00066131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0759999999999998,0.0,0.0,0.0,0.0,1.5675e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9899e-06,0.8549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735,0.0,0.0,0.0,0.0,0.37056999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7043,5.8592e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8231999999999998e-07,0.0,0.0,0.0,0.0,1.8018e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2874000000000003e-11,2.7334000000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19851,0.0,0.0,0.0,0.0,1.818e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3080000000000002e-08,1.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0797,0.0,0.0,0.0,0.0,0.0010988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013949000000000001,2.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4049,0.0,0.0,0.0,0.0,0.77299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8131,362,PC-BL-FP,3.0
