Parameter,Factor
12.8315450519262,SSER
28.40933837513,ZEROAC
22.5129675003567,SSRI
-0.647814692701456,ZEROER*ZEROBV
14.6711598443501,SSER*SSDP
-5.40757071022531,SSER*ZEROBV
-0.0442989273949091,ZEROAC*ZERODP
6.23934215187406,ZEROAC*SSCG
-13.3049522428483,SSAC*ZERODP
2.08346080360427,ZERORI*SSCA
0.822975849715918,ZERORI*ZERODF
35.1049393700297,SSRI*SSCA
