Parameter,Factor
32.0950985593093,ZEROAC
9.37997157476177,ZEROCC
1.38065006547633,SSCC
33.4476652592143,SSRI
6.20444037574788,ZEROFP*SSRI
-2.39889384513332,ZEROAC*ZERORI
-658.285917542889,ZEROAC*SSRI
0.342580084939108,ZEROAC*ZEROCG
3.54311396616744,ZEROAC*ZEROBA
3.63388359090291,SSRI*ZERODF
